production_date,shift,id_machine,packer,material,id_type,mould,type,jo_no,qty_perct,gross_weight,part_weight,shot,qty_order,wip_opening,wip_closing,shift_output,finish_good,inward,qty_accum,qty_balance,material_used,runner,reject_startup,reject_startup_per,reject_prod,reject_prod_per,act_ct,production_running,sap_ct, change_full_set , change_half_set , change_parts , maintenance_dt , technician_dt ,production_dt,remark,reject_purging,reject_preform,reject_total_pcs
2/7/2026,1,3,NA,PET,611949,0,BX38-0150-R-R-AM,10700559,4,20,20,0,36300,0,0,0,0,0,0,36300,0,0,1.5,,0,,22.4,0,21.64,,,,,12,,Colour mixed 3.5%.Load mtrl 4pm.,,,0
2/7/2026,1,4,BINOD,PET,426555,0,BX38-0330-Z-S-CL-HW,10699839,4,29,29,1684,81600,0,510,6736,6120,177.48,31110,50490,195.344,0,0,0,3,0.015357523,25.9,12,22.72,,,,,0,,Base & body deform.L.test.,,,103
2/7/2026,1,5,BINOD/KAVITHAH,PET,577492,0,BC28-0375-K-R-Tinted Brown,10699842,4,35.6,35.6,1850,60720,736,736,7400,7360,262.016,30176,30544,263.44,0,0,0,2,0.007591862,23.3,11.97361111,27,,,,,0.026388889,,Run well.L.test.,,,56
2/7/2026,1,6,HABIRAMI/AISYAH,PET,322412,0,JJ63-0200-R-R-CL,10699844,4,24.3,24,2079,40600,406,406,8316,8120,194.88,8526,32074,199.584,0,0,0,4.5,0.022546898,20.7,11.95425,20,,,,,0.04575,,Base rounded.,,,187
2/7/2026,1,7,AISHAH,PET,322445,0,JJ63-0400-SH-S-CL,10699847,4,32.74,33,1881,72000,0,180,7524,7200,237.6,34380,37620,248.292,0,0,0,4.8,0.019332077,22.7,11.86075,22,,,,,0.13925,,Flow mark,,,145
2/7/2026,1,8,AISYAH,rPET,593537,0,BX38-1000-RN-R-CL-rPET 0.2,10700450,4,56.5,56.8,1504,69000,230,460,6016,5750,326.6,56810,12190,341.7088,0,0,0,2,0.005852937,29,12,28.5,,,,,0,,Run well.L.test.,,,35
2/7/2026,1,9,MOGANA,KingFa NC050,666344,2,BC28-0056-D-APH-5040-0756-PP,10700883,6,12.3,12.3,1506,162000,0,810,9036,8100,99.63,8910,153090,111.1428,0,0,0,1.5,0.013496151,27.6,11.546,26,,,,,0.454,,Run well.L.test.,,,121
2/7/2026,1,10,RAIS,PET,323102,0,BX38-1500-H-R-CL-LW(GREEN) (ASEM),10700489,4,56.9,56.9,1208,40960,0,240,4832,4480,254.912,11440,29520,274.9408,0,0,0,6.3,0.022914024,28.3,9.496222222,26,,,,2.5,0.003777778,,Gate off center.Mc stop 10am-12.30am.Under mntc change blow vavle.,,,110
2/7/2026,1,11,BHOLA,PPSB520Y,552181,5,BC28-0090-D-APH-5180-3538-PP-6 NOTCHES,10698216,6,14.7,14.7,517,108000,1350,4320,3102,0,0,61720,46280,45.5994,0,0,0,1.5,0.03289517,30.5,4.380138889,27,,,,7.6,0.019861111,,Base lumpy.mc stop 10.15am.Lower mould cyclinder shaft loose.,,,102
2/7/2026,1,12,NA,PET RECRON,620599,0,BC28-0750-K4-R-CL (55g)  ,10699339,4,55,55,0,72000,0,0,0,0,0,66075,5925,0,0,0,,0,,29.7,0,28,,,,,12,,Under tech.Mould dented.,,,0
2/7/2026,1,13,MOGANA/VICKY,KingFa NC050,666344,3,BC28-0056-D-APH-5040-0756-PP,10700431,6,12.3,12.3,1499,162000,4860,5670,8994,8100,99.63,54270,107730,110.6262,0,0,0,1,0.00903945,28.1,11.70052778,26,,,,,0.299472222,,Run well.L.test.,,,81
2/7/2026,1,14,VICKY,PET,541381,0,BC28-1200-K-R-CL,10700742,4,55,55,1586,84000,0,0,6344,6300,346.5,39200,44800,348.92,0,0,0,2.5,0.007164966,27.5,12,30.08,,,,,0,,Dirty.L.test.,,,45
2/7/2026,1,15,BHOLA,PPSB520Y,552181,1,BC28-0090-D-APH-5180-3538-PP-6 NOTCHES,10700435,6,14.7,14.7,1491,108000,5130,3240,8946,10800,158.76,78840,29160,131.5062,0,0,0,0.5,0.003802102,28.9,11.96941667,27,,,,,0.030583333,,Run well.L.test.,,,34
2/7/2026,1,16,NIPU/KAIMULLAH,KingFa NC050,666343,3,BC28-0170-D-5180-3539-PP,10700430,6,28,28,908,100800,2688,1344,5448,6720,188.16,45024,55776,152.544,0,0,0,2,0.013110971,47,11.85444444,42,,,,,0.145555556,,Run well.L.test.,,,71
2/7/2026,1,17,IRSAD,SM398,606524,0,C35-R/S-F.TOP D.CHOC W SEAL 2.0 (ASEM),10700879,12,5.86,5.86,1317,170000,8500,23800,15804,0,0,57800,112200,92.61144,0,0,0,3,0.032393406,32.5,11.88958333,29.04,,,,,0.110416667,,Uncapping & scratches.,,,511
2/7/2026,1,18,NA,SM398,665673,0,C32- TOP CAP-RED-KKM,10700243,6,2.1,2.1,0,340500,0,0,0,0,0,147000,193500,0,0,0,,0,,15.9,0,16,,,,,12,,Under tech.,,,0
2/7/2026,1,19,NA,PET CZ333,655555,0,PFA32-0410-CL-PET-HF,TESTING,8,31,31,0,0,0,0,0,0,0,0,0,0,0,0,,0,,32.6,0,37.5,,,,,12,,Mould testing.,,,0
2/7/2026,1,20,,,123456,0,,,,,,0,0,0,0,,0,0,0,,,,0,,0,,0,0,0,,,,,0,12,NO SCHEDULE,,,0
2/7/2026,1,21,NIPU,R-HDPE ASTERENE HXM 6007,573943,0,EBK38-2000-K-S-WH-PE(S2012),10700679,1,180,122,1197,20160,315,225,1197,1080,131.76,7845,12315,146.034,69.426,0,0,24,0.164345289,33.4,11.1055,35,,,,,0.8945,,Black dot.L.test.,,,196
2/7/2026,1,22,,,123456,0,,,,,,0,0,0,0,,0,0,0,,,,0,,0,,0,0,0,,,,,0,12,NO SCHEDULE,,,0
2/7/2026,1,23,KAIMULLAH,R-HDPE ASTERENE HXM 6007,580580,0,EBK38-2017-K-S-WHITE-PE(S2017),10698803,1,139.8,103,1273,20680,275,165,1273,1320,135.96,19525,1155,131.119,46.8464,0,0,6.5,0.049573288,33,11.66916667,33,,,,,0.330833333,,Black dot.L.test.,,,63
2/7/2026,1,24,NIKHIL,SM240,453796,0,AL2012-BK 38MM CAP (BLACK) C/W SEAL ASEM,10692770,16,4,3.5,0,480000,0,0,0,80000,280,480000,0,0,0,0,,0,,0,0,20.8,,,,,0,,Inward.,,,0
2/7/2026,1,24,NIKHIL,SM240,453796,0,AL2012-BK 38MM CAP (BLACK) C/W SEAL ASEM,10700491,16,4,3.5,2162,400000,0,124000,34592,0,0,124000,276000,121.072,17.296,0,0,1.4,0.011563367,17.4,10.4,16,,,,,1.6,,Shot moulding & dirty.Blockage sometimes.,,,400
2/7/2026,1,24,NIKHIL,SM240,453796,0,AL2012-BK 38MM CAP (BLACK) C/W SEAL ASEM,ASSY,16,4,3.5,0,0,0,32000,0,0,0,0,0,0,0,0,,1,,0,0,20.8,,,,,0,,Assy output.,,,285
2/7/2026,1,25,,,123456,0,,,,,,0,0,0,0,,0,0,0,,,,0,,0,,0,0,0,,,,,0,12,NO SCHEDULE,,,0
2/7/2026,1,26,NA,PET CAN,588272,0,JK57-0350-R-CL-KEKO,10699331,2,24,18,0,91800,2295,2295,0,0,0,31935,59865,0,0,0,,0,,7.4,0,6.8,,,,12,0,,Under mntc.Preform holder loose.,,,0
2/7/2026,1,27,,,123456,0,,,,,,0,0,0,0,,0,0,0,,,,0,,0,,0,0,0,,,,,0,12,NO SCHEDULE,,,0
2/7/2026,1,28,,,123456,0,,,,,,0,0,0,0,,0,0,0,,,,0,,0,,0,0,0,,,,,0,12,NO SCHEDULE,,,0
2/7/2026,1,29,NA,MARLEX5502,645095,0,E44-3900-S-NA-FMC-HDPE,TESTING,2,317,190,0,0,0,0,0,0,0,0,0,0,0,0,,0,,45,0,45,,,,,12,,New die testing.,,,0
2/7/2026,2,1,WIYAH,PET RECRON,322448,0,BCY28-0500-W-R-CL,10698738,4,40,40,1421,204120,1134,324,5684,6480,259.2,59454,144666,227.36,0,0,0,1,0.004398311,30.1,11.8,23,,,,,0.2,,Run well..L.test,,,25
2/7/2026,2,2,PUVES,PET,442034,0,BC28-0250-Z-S-CL,10699055,4,23,23,1772,139776,2304,384,7088,9216,211.968,23424,116352,163.024,0,0,0,1,0.006134066,24.3,11.961,22,,,,,0.039,,Run well.,,,43
2/7/2026,2,3,KAIMULLAH,PET,611949,0,BX38-0150-R-R-AM,10700559,4,20,20,376,36300,0,1100,1504,0,0,1100,35200,30.08,0,9.8,0.325797872,0,0,25.24,2.6,21.64,,,,,9.4,,Start 4.00am drooling.L.test.,,,0
2/7/2026,2,4,RAM,PET,426555,0,BX38-0330-Z-S-CL-HW,10699839,4,29,29,1663,122400,510,0,6652,7140,207.06,38250,84150,192.908,0,0,0,2.6,0.013477927,25.9,11.96436111,22.72,,,,,0.035638889,,Drolling.,,,89
2/7/2026,2,5,PUVES/RAM,PET,577492,0,BC28-0375-K-R-Tinted Brown,10699842,4,35.6,35.6,1813,60720,736,736,7252,7360,262.016,37536,23184,258.1712,0,0,0,2,0.007746797,23.3,11.73413889,27,,,,,0.265861111,,Run well.L.test.,,,56
2/7/2026,2,6,"WIYAH,DIN,SHAHID",PET,322412,0,JJ63-0200-R-R-CL,1069844,4,24.3,24,2062,40600,406,3451,8248,5075,121.8,16646,23954,197.952,0,0,0,3.6,0.018186227,20.7,11.8565,20,,,,,0.1435,,Base deform.Stop 6.30am mould dented.Qc on hold 3plt dented at neck area.,,,150
2/7/2026,2,7,ASIAH/DIPAK/KAIMULLAH,PET,322445,0,JJ63-0400-SH-S-CL,10699847,4,32.74,33,1877,72000,180,360,7508,7200,237.6,41760,30240,247.764,0,0,0,4.8,0.019373275,22.9,11.93980556,22,,,,,0.060194444,,Flow mark.,,,145
2/7/2026,2,8,"KALAMUDIN,SHAHID",rPET,593537,0,BX38-1000-RN-R-CL-rPET 0.2,10700450,4,56.5,56.8,1462,69000,460,115,5848,6325,359.26,62790,6210,332.1664,0,0,0,1,0.003010539,29,11.77722222,28.5,,,,,0.222777778,,Run well.L.test.,,,17
